teamname,playername,dateupdated,plink,tdate,tweet,polarity,subjectivity,approval,numrt,numfav
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/themostcaleb/status/1210776950383333377,2019-12-28 04:18:14+00:00,"Just to reiterate, I would do anything for Joe Thornton.",0.0,0.0,0.0,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/ABoyAndHisTeam/status/1210776915864215553,2019-12-28 04:18:06+00:00,JOE THORNTON IS MY NEW DAD,0.136,0.455,0.074,0,25
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/ChelenaGoldman/status/1210776860474216448,2019-12-28 04:17:53+00:00,Thornton makes it 2-0. That's right.... Joe Thornton. That's 1. #SJSharks,0.286,0.536,0.133,3,35
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/_BrianTruong/status/1210776805721821187,2019-12-28 04:17:40+00:00,Beautiful passing play as Joe Thornton gets his first goal of the season to make it 2-0 #SJSharks,0.55,0.667,0.183,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/CurtisPashelka/status/1210776771852820480,2019-12-28 04:17:32+00:00,Joe Thornton! 2-0 Sharks,0.0,0.0,0.0,0,20
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/donholio/status/1210775712929468418,2019-12-28 04:13:19+00:00,"Joe Thornton is the #8 all-time assists leader, but not good enough for the NHL 100.",-0.175,0.55,-0.079,0,7
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/ashmac39/status/1210775427284750338,2019-12-28 04:12:11+00:00,Also the legend Jumbo Joe Thornton one from Adam Oates on the All Time @nhl assist leaders but he’s definitely not worthy of the Top 100 #sjsharks,0.167,0.75,0.042,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/SanJoseSharksPR/status/1210775031808057346,2019-12-28 04:10:37+00:00,"Erik Karlsson opened the scoring in the second period, assisted by Patrick Marleau and Joe Thornton. Thornton is now one assist away from tying Adam Oates (1,079) for seventh on the NHL's all-time assist list #SJSharks",0.0,0.0,0.0,7,48
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/statsboye/status/1210774996202557441,2019-12-28 04:10:28+00:00,"Joe Thornton now with his 1078th assist, one away from Adam Oates for 7th. 41 points from Paul Coffey for 13th.",0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/GoalNHL/status/1210774883468099584,2019-12-28 04:10:01+00:00,"SJS: Erik Karlsson (4) assists: Patrick Marleau (6), Joe Thornton (13) Goalie Jack Campbell (SJS 1, LAK 0 - 06:16 2nd)",0.0,0.0,0.0,0,3
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/lpavss/status/1210774874039259141,2019-12-28 04:09:59+00:00,I’ve lost the will to care about anyone except Joe Thornton and Patrick Marleau. Nobody is surprised. Thank you,0.1,0.9,0.01,0,23
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/GrittysBigStan/status/1210770281922355201,2019-12-28 03:51:44+00:00,"If they’re contending for a top 3 spot in the Metro I’m sure they will be. I’m hoping they can bring in one of: Duclair, Pageau, Athanasiou, or Joe Thornton.",0.5,0.694,0.153,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/LetsGoSharks/status/1210768131859173377,2019-12-28 03:43:12+00:00,What do the Sharks do with Joe Thornton next season?,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/ChillboyPwrhead/status/1210762940049084418,2019-12-28 03:22:34+00:00,It always trips me out how Bob Boughner looks like he could be Joe Thornton’s grandson.,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/sharkfinfan32/status/1210757991055519744,2019-12-28 03:02:54+00:00,"The GM has ridden the coat tails of one great trade Joe Thornton and the play of players such as Marleau, Nabokov and other he inherited when he became GM. You keep wanting to talk about what he did 12 years ago. He’s never drafted a goalie or solved the goalie issue.",0.225,0.542,0.103,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/sharkfinfan32/status/1210757441371037697,2019-12-28 03:00:43+00:00,"They had a fantastic coach, Joe Thornton was 4 years younger, as was Pavelski, Couture, Vlassic and Burns. They were all at the tge end or near the end of their prime. Same with Marleau.",0.125,0.356,0.08,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nhlshitpost/status/1210743455598596104,2019-12-28 02:05:08+00:00,Joe Thornton?,0.0,0.0,0.0,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/patsfan247365/status/1210736615552716802,2019-12-28 01:37:58+00:00,You should blame the bruins GM for that not Loui. They should have gotten a better return. Although this isnt the first time the Bruins front office gave away a great talent. Does anyone remember the scrubs they got for Joe Thornton? Yeah me either.,0.517,0.528,0.244,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/ResetTanner/status/1210736528252534785,2019-12-28 01:37:37+00:00,"Even great players lose. There are winners, there are losers. Joe Thornton had a great quote about losing, from John Scott's Players Tribune article. ",0.467,0.567,0.202,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/BigEv617/status/1210721070455517190,2019-12-28 00:36:11+00:00,WRONG. Joe Thornton is missing.,-0.35,0.475,-0.184,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/adamTford/status/1210700125502238725,2019-12-27 23:12:58+00:00,"Let me google that for you: ""canad* + shark* - hockey -""Joe Thornton"" ",0.0,0.0,0.0,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/morehockeystats/status/1210663912921681920,2019-12-27 20:49:04+00:00,The experiment with Joe Thornton as the 2nd line center didn't last long... Why Simek is not put back with Burns is very very strange. ,-0.036,0.127,-0.031,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/JHallNBCS/status/1210621114315104257,2019-12-27 17:59:00+00:00,"“I’m sure they’ll have plenty of stupid things to say to me."" - Justin Braun with a laugh about possible trash talk with old Sharks teammates. Mentioned Logan Couture, Brent Burns, Joe Thornton as likely culprits.",0.017,0.698,0.005,0,39
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/RyanMckinney198/status/1210616774624006145,2019-12-27 17:41:45+00:00,"This Sharks team earily reminds me of the 05-06 Sharks when they traded for Joe Thornton. A big shakeup is needed in that room. The goaltending has been bad for two seasons now, lack of depth scoring is a big issue as well.",-0.233,0.289,-0.166,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nhlshitpost/status/1210587345675849732,2019-12-27 15:44:49+00:00,"Fearing for your life, you grab the crowbar from the garage. He's still chasing you, but you think you can get away. He's getting closer. You can't run for much longer. He catches up to you. He's here. Joe Thornton.",0.2,0.2,0.16,1,4
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nhlshitpost/status/1210574438367928321,2019-12-27 14:53:32+00:00,Joe Thornton has such kind fingers.,0.3,0.7,0.09,1,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/moonglow63092/status/1210450740835012608,2019-12-27 06:42:00+00:00,"I just wanna know where Joe Thornton ranks on the list. Cause any list without him, just isn’t complete.",0.1,0.4,0.06,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nhlshitpost/status/1210400739056652289,2019-12-27 03:23:19+00:00,Jay Beagle just caught Joe Thornton tossing rocks into a pond with Tyler Ennis. He joined in.,0.0,0.0,0.0,2,2
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nhlshitpost/status/1210360448387878912,2019-12-27 00:43:12+00:00,The TikTok fangirls recently discovered who Joe Thornton is. Chaos ensued.,0.0,0.25,0.0,2,8
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nachofiesta/status/1210316789755740161,2019-12-26 21:49:43+00:00,"Joe Thornton hasn't scored since the hand pass game. Karlsson contract is chefs kiss, just a gorgeous piece of writing that should be in the Library of Congress #stlblues",0.15,0.65,0.052,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/ShootwAuthority/status/1210299641838866432,2019-12-26 20:41:35+00:00,Joe Thornton.,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/mukkydan4/status/1210293759746990087,2019-12-26 20:18:13+00:00,Playing like a young Joe Thornton out there!,0.125,0.4,0.075,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/TheJerseyFinder/status/1210280405523406851,2019-12-26 19:25:09+00:00,"BRUINS SNIPES! Both are Size XL and ship to the US only: Joe Thornton 2005 Home CCM ($60 BIN): https://rover.ebay.com/rover/1/711-53200-19255-0/1?mpre=https%3A%2F%2Fwww.ebay.com%2Fitm%2F324024056297%3Ful_noapp%3Dtrue&amp;campid=5338466309&amp;toolid=20008 Patrice Bergeron 2007-11 Home Reebok ($50 BIN): https://rover.ebay.com/rover/1/711-53200-19255-0/1?mpre=https%3A%2F%2Fwww.ebay.com%2Fitm%2FPatrice-Bergeron-Boston-Bruins-Home-Black-Reebok-Premier-Hockey-Jersey-Mens-XL%2F312912036685%3Fhash%3Ditem48db02c34d%3Ag%3AQFgAAOSwQ0teBP3J&amp;campid=5338466309&amp;toolid=20008 If you’re one of the lucky winners, let us know! #FoundByTJF #NHLBruins #HockeyTwitter",0.208,0.917,0.017,2,7
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nachofiesta/status/1210245904839503873,2019-12-26 17:08:03+00:00,"The #sjsharks are gloriously pitiful. Baby whiners and historically epic losers like Joe Thornton. Here's Sharks claiming they got jobbed by the officials against the #stlblues last postseason, that the refs took away from them what was rightfully theirs",-0.033,0.222,-0.026,1,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/awoz48/status/1210226240340287493,2019-12-26 15:49:55+00:00,@craigrivet52 @martybiron43 Joe Thornton on the all decade list?,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/SadieL_RN/status/1210196901783625729,2019-12-26 13:53:20+00:00,He cracks me up! My favorite thing is when he gave away Joe Thornton's stick. ,0.5,1.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/yoda24man/status/1210158573793075201,2019-12-26 11:21:02+00:00,"April 25, 2011 - Joe Thornton scores to end the playoffs series versus the Kings in OT....then his now famous Slide!!!! #SJSharks https://youtu.be/yrYjb1V00e8",1.0,1.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/EbooksRaptor/status/1210119082822918145,2019-12-26 08:44:06+00:00,Queue for fears w fae at work and it’s time joe thornton scores a good bit.,0.7,0.6,0.28,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/puckerglen/status/1210087365005303809,2019-12-26 06:38:04+00:00,"So uhh...where was O'Connells team when Chiarelli/Benning took over? Whats that? In the toilet? Joe Thornton for Sturm, Primeau, Stuart....defend that!!! They took that team and won a cup...as evidenced in this photo Your hypocritical hate for Benning is getting sad now ",-0.455,0.633,-0.167,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/MaverickCKIU/status/1210049261355884544,2019-12-26 04:06:40+00:00,It’s all crap. Joe Thornton was left off the list of top 100 nhl players. He’s 9th all time in assists and 14th all time in points. He’s really not a top 100 of all time player?,-0.138,0.45,-0.076,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/_NathanDavid/status/1210043613675044865,2019-12-26 03:44:13+00:00,They’re not out yet though! Joe Thornton is gonna score 30 goals in the second half of the season.,-0.083,0.083,-0.076,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nhlshitpost/status/1209990433708871680,2019-12-26 00:12:54+00:00,Joe Thornton: Jake Guentzel: I Am Love You.,0.5,0.6,0.2,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/MikeGwizdala/status/1209924219578068992,2019-12-25 19:49:47+00:00,"Off the top of my head, Babe Ruth, Sparky Lyle, Wade Boggs, Roger Clemens, Joe Thornton, Curtis Martin, Chauncey Billiups.",0.5,0.5,0.25,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/EbooksRaptor/status/1209862379946692608,2019-12-25 15:44:04+00:00,"Examples of the supreme insult. ok sleep time joe thornton scores a big was that the sakura photo book, these two dudes are they don't",0.25,0.3,0.175,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nhlshitpost/status/1209854841784340484,2019-12-25 15:14:06+00:00,Joe Thornton is currently very not idiot with Johnny Gaudreau.,0.3,0.55,0.135,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nhlshitpost/status/1209774085095469058,2019-12-25 09:53:13+00:00,"Fearing for your life, you grab the crowbar from the garage. He's still chasing you, but you think you can get away. He's getting closer. You can't run for much longer. He catches up to you. He's here. Joe Thornton.",0.2,0.2,0.16,0,2
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/shk66/status/1209731461047296000,2019-12-25 07:03:50+00:00,"Sportsnet was showing a game between the Penguins and Bruins from October 2005. Lemieux and Crosby both scored for the Pens, and Mike Sullivan was the head coach of Boston. How wacky. The Bruins won 7-6 in OT. Joe Thornton set up the game-winner. There were 7 hooking penalties.",0.05,0.7,0.015,0,2
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/KodySimmons/status/1209713444728913920,2019-12-25 05:52:15+00:00,A Stanley Cup for Joe Thornton and Patrick Marleau,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nhlshitpost/status/1209678503001706497,2019-12-25 03:33:24+00:00,Joe Thornton was vaccinated. Makes you think.,0.0,0.0,0.0,1,4
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/OMS_dat_dude/status/1209658520620154891,2019-12-25 02:14:00+00:00,"Did Joe Thornton, Patrick Kane, and Patrick Marleu stop playing???",0.0,0.0,0.0,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/Joe__Thornton/status/1209650378603745281,2019-12-25 01:41:39+00:00,"my god, these PEOPLE need help, my heart is breaking for this boy..",0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/FutureCanes/status/1209648450255687680,2019-12-25 01:33:59+00:00,"After 38 games, Joe Thornton still has more sucker punches (1) than goals (0). lol",0.333,0.667,0.111,4,35
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/oldman_artist/status/1209616096325586944,2019-12-24 23:25:25+00:00,>chicago fan pissed at patrick kane being left off the list. Joe Thornton fans: ,0.0,0.0,0.0,0,3
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/VGK_Buzz/status/1209613666439446528,2019-12-24 23:15:46+00:00,"Holy hell....this ""Best of the Decade"" list is a mess. Here's mine, no goalies: 1. Crosby 2. P. Kane 3. Ovie 4. McDavid 5. Stamkos 6. Karlsson 7. Claude Giroux 8. Joe Pavelski 9. Joe Thornton 10. Keith Yandle #HockeyTwitter",0.412,0.237,0.315,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/N_anderson2123/status/1209608845556944898,2019-12-24 22:56:36+00:00,My 2010-2019 Top 10 NHL Players 1)Sidney Crosby 2)Alex Ovechkin 3)Patrick Kane 4)Marian Gaborik 5)Connor McDavid 6)Evgeni Malkin 7)Steven Stamkos 8)Patrick Marleau 9)Anze Kopitar 10)Joe Thornton ,0.5,0.5,0.25,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/neubertmatt/status/1209583102080749569,2019-12-24 21:14:19+00:00,Joe Thornton should also be over Giroux,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/chrisjws/status/1209577654661214208,2019-12-24 20:52:40+00:00,Rise of Shorks Logan Couture with a Death Star Laser on his teeth Brent Burns with a Death Star Laser on his beard Evander Kane with a Death Star Laser Martin Jones with a Death Star Laser Joe Thornton whips out his Death Star laser and strokes it,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/EarlSkakel/status/1209529704417394688,2019-12-24 17:42:08+00:00,Me and Joe Thornton have 3 things in common 1-a great beard 2-no Stanley Cup 3-horrible joke writers #hockey #standup #comedy,0.25,0.625,0.094,1,9
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/StevenEllisNHL/status/1209488311942893568,2019-12-24 14:57:39+00:00,Jack Hughes after 33 NHL games: 14 points Steven Stamkos after 33 NHL games: 13 points Joe Thornton after 33 NHL games: 3 points Was just bored and doing some research for fun.,0.1,0.733,0.027,5,53
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nhlshitpost/status/1209449416106684418,2019-12-24 12:23:05+00:00,Sidney Crosby just caught Cale Makar very not idiot with Joe Thornton. He joined in.,0.3,0.55,0.135,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/surlierthanthou/status/1209382312191746049,2019-12-24 07:56:27+00:00,"Cendrowski will approve. Pro tip: if he’s giving you a note you dislike, just tell him Joe Thornton is the worst to get him off track.",-1.0,1.0,-0.0,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/JuanMerrill15/status/1209375063054544897,2019-12-24 07:27:38+00:00,So is Joe Thornton. #Ba-Zing,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/PuckCentral/status/1209340654649782273,2019-12-24 05:10:55+00:00,Joe Thornton with zero goals this season. It’s time to shave the beard!,0.0,0.0,0.0,1,2
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/KyleBodanis/status/1209318532644777984,2019-12-24 03:43:00+00:00,Eric lindros. Joe Thornton. Shaq. Stephon Marbury,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jimsaunderson/status/1209282027976941568,2019-12-24 01:17:57+00:00,Joe Thornton and Darren Pang,0.0,0.0,0.0,0,4
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/FoxSportsLV/status/1209272445602942977,2019-12-24 00:39:52+00:00,"Today on the program @VGKFrank and @RyanHockeyGuy make fun of the Sharks well except Joe Thornton, they'll also preview tonight's game with Colorado and since we're off for 3 days tell you their holiday plans ",-0.05,0.3,-0.035,1,2
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/mattmagoo23/status/1209268326385377280,2019-12-24 00:23:30+00:00,It's so obvious I cant pick anyone from the first half lol. Maybe Joe Thornton,0.221,0.425,0.127,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/neubertmatt/status/1209245252428685313,2019-12-23 22:51:49+00:00,"These people have been better than Giroux the last decade: Crosby Ovechkin Kane Joe Thornton Malkin Karlsson Bergeron And then maybe, Giroux.",0.25,0.283,0.179,0,5
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/BrianBlessing/status/1209235949697191937,2019-12-23 22:14:51+00:00,"@GoldenKnights @Avalanche preview, Joe Thornton creative stick breaking, Eichel's point streak, @LAKings, #WorldJuniors, &amp; #NHL chat with our pal DennisBernstein @DennisTFP on Vegas Hockey Hotline today. @stevieslapshot. #Vegasborn #VGK #Sabres #Sabres50",0.5,1.0,0.0,2,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/CC_ME_ROUNDTOWN/status/1209222021265133571,2019-12-23 21:19:30+00:00,Joe Thornton literally said he would whip his dick out on the ice as a celebration if he ever scored 4 goals and it was laughed at and celebrated. But now it’s all about “respect” if this kid says Gucci....,0.525,0.475,0.276,0,3
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/sharkfinfan32/status/1209217026725535744,2019-12-23 20:59:39+00:00,Nobody and I mean no contender would want a 40 year old Joe Thornton.,-0.106,0.444,-0.059,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/justinritzel/status/1209215114211184641,2019-12-23 20:52:04+00:00,"Since Jan. 1, 2010: Ryan Getzlaf: 464 assists (5th), 637 points (13th) 0.93 points/game Joe Thornton: 456 assists (6th), 593 points (20th), 0.82 ponts/game + 1 funny dick joke ",0.083,0.333,0.056,3,10
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/BrianHerschaft/status/1209214391125602304,2019-12-23 20:49:11+00:00,"@tbalandarc taking great care of jumbo?! I moved to the Bay Area last year, man. Come out and let’s catch Joe Thornton at a @SanJoseSharks game ",0.2,0.406,0.119,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/Tristann08/status/1209213547030278144,2019-12-23 20:45:50+00:00,Joe Thornton or Tuukka Rask ,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/JofaMcCooperall/status/1209206671198883841,2019-12-23 20:18:31+00:00,"Does anyone else want to see Joe Thornton traded back the the @NHLBruins for a Cup run? Imagine Chara handing the #StanleyCup to Joe in a Ray Bourque kinda moment. That’d be pretty special, and I think Joe has something to offer. #Bruins #BostonBruins",0.202,0.524,0.096,0,3
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/Lorianaq12/status/1209199981573427200,2019-12-23 19:51:56+00:00,Joe Thornton !!!! ,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/Pedrozov81/status/1209191030106378240,2019-12-23 19:16:21+00:00,Do the Sharks trade Joe Thornton at the deadline to a contender so he can have one more shot at a Cup?,0.5,0.5,0.25,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/sc0012358/status/1209188956736229386,2019-12-23 19:08:07+00:00,Ever fantasize about Joe Thornton breeding you? I'm a Caps fan and have definitely thought about Tom Wilson fucking me.,-0.3,0.65,-0.105,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/joethornton/status/1209188016775843840,2019-12-23 19:04:23+00:00,"How to make a dumb situation (fight) turn into a bad situation (DWI) and then a REALLY bad situation (fleeing and resisting). Someone probably woke up in jail thinking, ""not my best decisions""",-0.175,0.427,-0.1,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/dealarchitect/status/1209187869367115776,2019-12-23 19:03:48+00:00,thanks Joe and even that was quicker than the ride in the sophisticated metropolis of Vegas!,0.412,0.6,0.165,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/joethornton/status/1209187139931406336,2019-12-23 19:00:54+00:00,"Interesting blog post, Vinnie. Enjoyed the perspective of the different transport modes. I appreciated that you included a manually operated trolley (becoming a relic of a bygone era!)",0.352,0.55,0.159,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/_nhlsharks/status/1209177383166603264,2019-12-23 18:22:08+00:00,Joe Thornton ,0.0,0.0,0.0,0,3
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/SJWs_r_cancer/status/1209165818128257024,2019-12-23 17:36:10+00:00,@SanJoseSharks “I’m an old whiny bitch and need BS calls to bail me out” - Joe Thornton #holdthatL,0.1,0.2,0.08,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nhlshitpost/status/1209162830513094656,2019-12-23 17:24:18+00:00,"Joe Thornton asks you to stay hydrated. Drink some water, babes.",0.0,0.0,0.0,7,14
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/BenchWarmerView/status/1209160841817280513,2019-12-23 17:16:24+00:00,"Always liked Reimer, glad he wasn't the one who died at the hand of Joe Thornton.",0.55,0.9,0.055,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nhlshitpost/status/1209152437468246018,2019-12-23 16:43:00+00:00,Joe Thornton wants to play for the San Jose Sharks. He even had bedsheets with their logo on it as a child.,0.2,0.1,0.18,3,12
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/cafeetchailatte/status/1209145895717130241,2019-12-23 16:17:01+00:00,"Aujourd'hui même il y a 11 ans, j'ai rencontré Joe Thornton pour la première fois à Détroit ",0.0,0.0,0.0,0,9
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jayleebentley/status/1209142735564890112,2019-12-23 16:04:27+00:00,@NHL Joe Thornton should be a ref. He did magically break his stick and call it so he should fit in with the current refs. Whatever happen to if you didn’t see it it never happened? Pretend it happened reffing needs to stop! PS. Get the head shots out of the game too.,0.125,0.55,0.056,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/NotSBboundBolts/status/1209134551978479616,2019-12-23 15:31:56+00:00,Fowler begs to differ Burns is burnt Sharks over paid for EK .. It’s sad that 3 Norris trophy’s and 20 mill a year is worth a combined -34 with only 53 points .. Sharks messed up losing Pavelski .. joe Thornton’s crying for calls go worthless now that they can’t profit,-0.24,0.72,-0.067,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/kamalrehman10/status/1209128271377510400,2019-12-23 15:06:59+00:00,"Media darling, future HOFer, and cool beard wearing Joe Thornton has ZERO goals in 38 games. Shhhhh. ",0.175,0.388,0.107,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nhlshitpost/status/1209109736056086528,2019-12-23 13:53:19+00:00,Joe Thornton wants to play for the Los Angeles Kings. He even had bedsheets with their logo on it as a child.,0.2,0.1,0.18,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/Logan_cook2/status/1209100068919353344,2019-12-23 13:14:55+00:00,Is Joe Thornton ever going to win a cup? ,0.8,0.4,0.48,0,2
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nhlshitpost/status/1209087359960207360,2019-12-23 12:24:25+00:00,Cole Caufield seriously just asked Joe Thornton out on a date.,-0.333,0.667,-0.111,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/oneonlytrueblue/status/1209026120055689217,2019-12-23 08:21:04+00:00,Tempo Thornton Burgess Box Set Peter Joe Otter Lightfoot Sammy PB Vtg 60s Buy now! $34.99 #joethornton #joeotter #thorntonpb,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/Magnum702/status/1209002406614204416,2019-12-23 06:46:50+00:00,"To be fair, I wanted to use the Subban saves but being able to make fun of the Sharks and Joe Thornton’s clown show makes it worth it",0.45,0.456,0.245,0,2
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/_NathanDavid/status/1209001722288279553,2019-12-23 06:44:07+00:00,Logan Couture vs Joe Thornton in the Sharks locker room after every 2nd period ,0.0,0.0,0.0,3,8
